Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
invincible action figure,"Informational, Commercial",6600,"0.02,0.03,0.04,0.03,0.44,1.00,0.44,0.29,0.19,0.19,0.16,0.10",28,0.47,0.87,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",28000000
local action group,Informational,6600,"0.10,0.03,0.07,0.01,0.81,1.00,1.00,0.66,0.66,0.00,0.00,0.00",17,0.37,0.00,"AI Overview, Image pack, Video, Related searches",10
marvel action figures,Commercial,6600,"0.82,0.82,1.00,0.67,0.20,0.24,0.24,0.24,0.24,0.29,0.36,0.29",26,0.35,0.91,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",10
no proof class action lawsuits,Informational,6600,"0.29,0.44,1.00,0.44,0.44,0.66,0.44,0.54,0.29,0.54,0.44,0.66",13,1.64,0.23,"Sitelinks, Video, Related searches",9
rainforest action network,Navigational,6600,"0.81,0.81,1.00,0.29,0.10,0.19,0.10,0.08,0.10,0.36,0.44,0.24",19,6.73,0.00,"Sitelinks, Image pack, Video, People also ask, Related searches",6
wwe action figure,"Informational, Transactional",6600,"0.44,0.44,0.44,0.36,0.16,0.16,0.09,0.09,0.36,0.67,1.00,1.00",29,0.16,0.87,"Sitelinks, Image, Image pack, Video, Video carousel, Popular products",
action bronson new balance,"Informational, Transactional",5400,"0.54,0.54,0.42,0.42,0.33,0.42,1.00,0.54,0.33,0.33,0.29,0.42",13,0.95,0.98,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",7
action gypsum supply,"Navigational, Commercial",5400,"0.82,1.00,0.82,0.82,0.82,0.36,0.23,0.30,0.55,0.30,0.36,1.00",27,1.69,0.05,"Sitelinks, Image, Video, Video carousel, People also ask, Local pack, Related searches",4920000
action movies 2025,Commercial,5400,"0.01,0.02,0.04,0.23,0.44,0.54,0.66,0.81,0.81,0.81,0.66,1.00",27,0.39,0.05,"Image, Image pack, Video, People also ask, Related searches",10
batman action figures,"Informational, Transactional",5400,"0.54,0.24,0.66,1.00,0.19,0.12,0.12,0.12,0.19,0.44,0.24,0.36",24,0.51,0.94,"Sitelinks, Image, Image pack, Video, Related searches, Popular products, Ads bottom",24100000
combat action ribbon,Informational,5400,"0.54,0.81,0.54,0.54,0.81,0.81,0.81,0.66,1.00,0.81,1.00,0.81",20,0.26,0.05,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Knowledge panel, Related searches, Things to know",10
credit one bank class action lawsuit,Informational,5400,"0.00,0.03,0.01,0.00,0.00,0.00,0.00,0.02,1.00,0.29,0.05,0.00",14,2.32,0.01,"Sitelinks, AI Overview, Video, Related searches",23200000
gi joe action figures,"Informational, Transactional",5400,"0.29,0.66,1.00,0.81,0.29,0.29,0.44,0.44,0.54,0.54,0.66,0.44",29,0.11,0.89,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Popular products, Ads bottom",7920000
jey uso action figure,"Informational, Transactional",5400,"0.44,1.00,0.81,0.54,0.54,0.54,0.66,0.44,0.36,0.29,0.29,0.19",24,0.22,0.88,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",684000
sonic action figures,"Informational, Transactional",5400,"0.54,0.67,1.00,0.67,0.36,0.44,0.36,0.36,0.36,0.44,0.36,0.36",29,0.46,0.90,"Sitelinks, Image, Image pack, Video, Related searches",27600000
spider man action figures,"Informational, Transactional",5400,"0.55,1.00,0.55,0.66,0.07,0.02,0.02,0.07,0.36,0.55,0.82,0.36",25,0.49,0.97,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",37100000
spiderman action figures,"Informational, Transactional",5400,"0.66,0.82,1.00,0.82,0.43,0.07,0.05,0.09,0.82,0.66,0.82,0.82",25,0.49,0.97,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",9
take action,Informational,5400,"0.67,0.67,0.67,0.67,0.54,0.81,0.81,1.00,0.67,0.67,0.54,0.67",27,1.42,0.12,"Sitelinks, Image, Image pack, Video, Related searches",6610000000
tmnt action figures,"Informational, Transactional",5400,"0.19,0.36,1.00,0.81,0.29,0.36,0.19,0.12,0.19,0.29,0.19,0.29",26,0.25,0.91,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",7810000
top class action lawsuits,"Informational, Commercial",5400,"1.00,0.81,1.00,0.81,0.54,0.54,0.66,0.66,0.81,0.81,0.66,1.00",27,2.51,0.10,"Sitelinks, Video, People also ask, Top stories, Related searches",10
walmart class action lawsuit,Informational,5400,"0.15,1.00,1.00,0.62,0.54,0.62,0.31,0.15,0.08,0.15,0.23,0.23",25,0.89,0.01,"Sitelinks, AI Overview, Video, Video carousel, Related searches",10
wells fargo class action lawsuit,Informational,5400,"0.02,0.01,1.00,0.00,0.05,0.04,0.02,0.00,0.00,0.03,0.00,0.00",26,1.02,0.01,"Sitelinks, AI Overview, Video, Related searches",1470000
what is a class action lawsuit,Informational,5400,"0.81,0.81,0.67,1.00,0.81,0.81,0.81,1.00,0.81,0.81,0.67,0.81",28,1.72,0.01,"Sitelinks, AI Overview, Video, Short videos, People also ask, Related searches",92700000
